date,utm_e,utm_n,stratum_full,year,period,pool,gear,secchi,temp,depth,cond,current,do,substrt,vegd,BLGL,FWDM,CARP,LMBS,ERSN,BKCP,SHRH,GZSD,WTBS,SFSN
2017-09-19,642505,4844462,Side Chann. Bord.,2017,3,08,D,72,20.6,1.2,447,0.33,8.5,3,1,49,2,1,15,7,2,10,4,0,12
2017-09-19,642705,4841112,Side Chann. Bord.,2017,3,08,D,72,21.2,1.5,447,0.22,9.9,3,1,30,1,1,11,7,0,1,2,1,11
2017-09-19,643205,4840912,Backwater,2017,3,08,D,62,22.2,1.3,473,0.08,9,3,2,11,5,0,9,5,0,4,1,0,4
2017-09-19,738158,4650951,Impoundment,2017,3,13,F,54,21.9,0.8,434,0,7.6,3,2,0,0,0,0,0,0,0,0,0,0
2017-09-19,738258,4650651,Impoundment,2017,3,13,M,40,21.9,0.4,438,0,7.5,3,2,36,0,0,0,0,0,0,0,0,0
2017-09-19,738558,4650151,Impoundment,2017,3,13,M,40,21.9,0.4,439,0,7.3,3,2,7,0,0,0,0,0,0,1,0,0
2017-09-20,734108,4663501,Side Chann. Bord.,2017,3,13,HS,48,22.2,3.5,439,0.26,9.3,2,NA,0,1,0,0,0,0,1,0,0,0
2017-09-20,734108,4663501,Side Chann. Bord.,2017,3,13,HL,48,22.2,3.5,439,0.26,9.3,2,NA,0,1,0,0,0,0,1,0,0,0
2017-09-20,734708,4662601,Main Chann. Bord.,2017,3,13,HS,44,22.3,1.5,440,0.21,9,3,NA,1,4,0,0,0,0,0,0,0,0
2017-09-20,734708,4662601,Main Chann. Bord.,2017,3,13,HL,44,22.3,1.5,440,0.21,9,3,NA,1,4,0,0,0,0,0,0,0,0
2017-09-20,734782,4662912,Main Chann. Bord.,2017,3,13,HS,43,22.3,1.7,439,0.24,9,3,NA,0,3,0,0,0,0,0,0,0,0
2017-09-20,734782,4662912,Main Chann. Bord.,2017,3,13,HL,43,22.3,1.7,439,0.24,9,3,NA,0,3,0,0,0,0,0,0,0,0
2017-09-20,735458,4649601,Main Chann. Bord.,2017,3,13,HS,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-09-20,735458,4649601,Main Chann. Bord.,2017,3,13,HL,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-09-20,735958,4653901,Backwater,2017,3,13,M,28,22.9,0.5,437,0.05,9.7,2,NA,13,0,0,0,0,0,0,0,0,0
2017-09-20,735958,4655351,Main Chann. Bord.,2017,3,13,M,40,22.1,0.4,441,0.12,9.5,1,NA,3,0,0,0,46,0,1,1,0,1
2017-09-20,736543,4654232,Main Chann. Bord.,2017,3,13,M,50,22.5,0.5,441,0.19,10.2,3,NA,5,0,0,0,0,0,0,0,0,4
2017-09-20,737708,4655601,Backwater,2017,3,13,F,36,22.1,0.5,445,0,8.9,1,2,0,0,0,0,0,0,0,0,0,0
2017-09-20,737908,4656251,Backwater,2017,3,13,F,90,21.6,0.9,338,0,4,1,2,17,0,0,0,0,9,0,0,0,0
2017-09-20,738608,4659001,Backwater,2017,3,13,F,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-09-21,641755,4847362,Backwater,2017,3,08,M,40,21,0.4,443,0.03,8.7,3,1,1,0,0,1,2,1,0,0,0,11
2017-09-21,641755,4847962,Side Chann. Bord.,2017,3,08,M,72,21.1,0.9,440,0.09,8.6,3,NA,12,0,0,0,2,0,0,1,0,4
2017-09-21,641955,4846812,Backwater,2017,3,08,M,NA,NA,0.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-09-21,642155,4844062,Backwater,2017,3,08,F,72,21.6,0.9,446,0.1,9.6,3,2,2,0,0,0,0,1,1,0,0,0
2017-09-21,642155,4847212,Backwater,2017,3,08,F,65,20.7,0.8,446,0,6.9,3,1,80,0,0,1,0,33,1,0,0,0
2017-09-21,642455,4847162,Backwater,2017,3,08,F,65,21.3,1,447,0,9.2,3,1,77,0,1,0,0,25,1,1,0,0
2017-09-21,642755,4840012,Backwater,2017,3,08,F,NA,NA,0.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-09-21,642755,4840612,Backwater,2017,3,08,F,72,21.4,1.4,449,0.15,9.4,3,NA,0,0,0,0,0,0,1,0,0,0
2017-09-21,643355,4845412,Backwater,2017,3,08,F,70,21,1.3,450,0.05,8.7,3,2,40,1,1,1,0,6,0,0,0,0
2017-09-21,643405,4840912,Backwater,2017,3,08,M,52,22,0.7,479,0,7.7,3,2,116,0,0,1,8,0,0,0,0,0
2017-09-21,643505,4846812,Backwater,2017,3,08,F,NA,NA,0.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-09-21,735587,4657227,Main Chann. Bord.,2017,3,13,M,51,22.6,1,443,0.16,8.5,3,NA,1,1,0,0,0,0,0,0,0,0
2017-09-21,736008,4657351,Main Chann. Bord.,2017,3,13,M,22,22.8,0.4,449,0.02,8.6,3,NA,133,0,0,0,28,0,0,1,0,3
2017-09-21,736358,4657751,Side Chann. Bord.,2017,3,13,M,32,22.9,0.4,449,0.04,7.2,1,NA,11,1,0,0,0,0,0,1,0,0
2017-09-21,737008,4656601,Backwater,2017,3,13,M,28,22.4,0.4,450,0.11,7.4,1,2,0,0,0,0,0,0,0,0,0,2
2017-09-25,572079,4918308,Main Chann. Bord.,2017,3,04,HL,120,22.4,1.28,554,0.05,6.3,3,NA,0,0,0,2,0,0,0,0,0,0
2017-09-25,572079,4918308,Main Chann. Bord.,2017,3,04,HS,120,22.4,1.28,554,0.05,6.3,3,NA,0,0,0,2,0,0,0,0,0,0
2017-09-25,572729,4917758,Main Chann. Bord.,2017,3,04,HL,79,22,0.79,190,0.47,7.2,3,NA,0,0,0,0,0,0,1,0,0,0
2017-09-25,572729,4917758,Main Chann. Bord.,2017,3,04,HS,79,22,0.79,190,0.47,7.2,3,NA,0,0,0,0,0,0,1,0,0,0
2017-09-25,572929,4917808,Main Chann. Bord.,2017,3,04,HL,81,22.1,0.81,176,0.73,7.7,3,NA,1,0,0,0,0,0,0,0,0,0
2017-09-25,572929,4917808,Main Chann. Bord.,2017,3,04,HS,81,22.1,0.81,176,0.73,7.7,3,NA,1,0,0,0,0,0,0,0,0,0
2017-09-25,574579,4917358,Main Chann. Bord.,2017,3,04,M,70,22.2,0.7,197,0.01,6.9,3,NA,0,0,0,0,0,0,0,0,0,0
2017-09-25,577479,4915558,Backwater,2017,3,04,M,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-09-25,577779,4914958,Main Chann. Bord.,2017,3,04,M,60,22,0.6,439,0.31,6.6,3,1,1,0,0,0,0,0,0,0,0,0
2017-09-25,577979,4915408,Backwater,2017,3,04,M,69,22.4,0.69,480,0,6.6,1,2,2,0,0,0,0,0,0,0,0,0
2017-09-25,578079,4917208,Backwater,2017,3,04,F,115,23.8,1.34,400,0.09,5.8,3,2,0,0,0,0,0,0,1,0,0,0
2017-09-25,579529,4915908,Side Chann. Bord.,2017,3,04,HL,104,22.7,1.09,464,0.1,7.2,3,2,0,0,0,0,0,0,0,0,0,0
2017-09-25,579529,4915908,Side Chann. Bord.,2017,3,04,HS,104,22.7,1.09,464,0.1,7.2,3,2,0,0,0,0,0,0,0,0,0,0
2017-09-25,713043,4681775,Tailwater,2017,3,13,M,32,23.8,0.4,448,0.03,6.5,3,NA,1,0,0,0,4,0,0,0,0,6
2017-09-25,713043,4681775,Tailwater,2017,3,13,HS,33,23.9,0.5,452,0.07,6.5,3,NA,1,0,0,0,4,0,0,0,0,6
2017-09-25,713043,4681775,Tailwater,2017,3,13,HL,33,23.9,5.5,452,0.07,6.5,3,NA,1,0,0,0,4,0,0,0,0,6
2017-09-25,713214,4681571,Tailwater,2017,3,13,HS,32,23.9,4.4,452,0.22,6.6,3,NA,0,0,0,0,0,0,0,0,0,0
2017-09-25,713214,4681571,Tailwater,2017,3,13,HL,32,23.9,4.4,452,0.22,6.6,3,NA,0,0,0,0,0,0,0,0,0,0
2017-09-25,713214,4681571,Tailwater,2017,3,13,M,32,23.9,0.8,452,0.12,6.7,2,NA,0,0,0,0,0,0,0,0,0,0
2017-09-25,714658,4680951,Backwater,2017,3,13,M,35,24,0.6,453,0.15,6.6,1,NA,6,0,0,0,15,0,0,0,0,4
2017-09-25,714758,4678351,Side Chann. Bord.,2017,3,13,HS,52,24.1,2.5,448,0.23,7.2,3,NA,1,14,0,0,0,1,1,0,0,0
2017-09-25,714758,4678351,Side Chann. Bord.,2017,3,13,HL,52,24.1,2.5,448,0.23,7.2,3,NA,1,14,0,0,0,1,1,0,0,0
2017-09-25,715608,4678651,Side Chann. Bord.,2017,3,13,HS,41,24.2,2.4,451,0.49,7,2,NA,0,4,0,0,0,0,0,0,0,0
2017-09-25,715608,4678651,Side Chann. Bord.,2017,3,13,HL,41,24.2,2.4,451,0.49,7,2,NA,0,4,0,0,0,0,0,0,0,0
2017-09-25,716658,4678101,Backwater,2017,3,13,F,31,24.2,1,452,0.06,6.8,1,NA,3,3,1,0,0,1,0,0,0,0
2017-09-25,717058,4677701,Backwater,2017,3,13,F,28,24.4,1.1,452,0,6.5,1,NA,1,0,0,0,0,3,0,1,0,0
2017-09-26,638905,4837762,Backwater,2017,3,08,F,100,22.3,2.3,467,0,7.1,2,2,234,0,0,2,0,8,0,0,0,0
2017-09-26,639355,4839212,Main Chann. Bord.,2017,3,08,M,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-09-26,639805,4839362,Main Chann. Bord.,2017,3,08,M,40,23.4,0.4,454,0,8.9,3,1,1,0,0,0,1,0,1,0,0,2
2017-09-26,639855,4837912,Backwater,2017,3,08,F,95,23.3,1.4,457,0,8.1,2,2,17,1,0,2,0,7,0,0,0,0
2017-09-26,639955,4840312,Backwater,2017,3,08,F,95,23.3,1.2,455,0.13,9.1,3,2,4,1,10,0,0,3,0,0,1,0
2017-09-26,640055,4837362,Main Chann. Bord.,2017,3,08,M,50,22.1,0.5,454,0,4.1,3,2,31,0,0,2,0,0,0,0,0,0
2017-09-26,640205,4838962,Backwater,2017,3,08,F,NA,NA,0.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-09-26,640605,4836462,Impoundment,2017,3,08,F,108,23.1,1.3,459,0.16,7.2,3,2,12,4,2,0,0,2,0,0,0,0
2017-09-26,715267,4678363,Main Chann. Bord.,2017,3,13,M,40,24.4,0.5,446,0.13,7.3,3,NA,0,0,0,0,7,0,0,0,0,18
2017-09-26,716208,4680401,Backwater,2017,3,13,F,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-09-26,719408,4677051,Backwater,2017,3,13,F,33,24.6,1.2,450,0.02,7,1,NA,6,4,3,0,0,6,0,0,1,0
2017-09-26,720158,4676151,Backwater,2017,3,13,F,30,24.4,1.2,451,0.08,6.5,1,NA,2,4,0,3,0,2,0,0,0,0
2017-09-26,720758,4675751,Backwater,2017,3,13,F,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-09-26,720958,4674251,Backwater,2017,3,13,M,30,24.3,0.3,444,0,7,1,NA,60,0,0,0,0,0,0,0,0,0
2017-09-27,579580,4915358,Backwater,2017,3,04,M,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-09-27,579830,4914658,Backwater,2017,3,04,M,45,19.9,0.45,353,0,6.6,1,2,43,1,0,0,7,0,0,1,0,0
2017-09-27,580530,4916758,Backwater,2017,3,04,M,67,18.8,0.8,369,0.06,3.6,2,2,170,0,0,1,0,0,0,0,0,0
2017-09-27,580580,4913958,Backwater,2017,3,04,F,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-09-27,580880,4914458,Backwater,2017,3,04,F,52,19.4,0.52,350,0.01,6.8,2,2,8,1,0,5,0,5,0,0,0,0
2017-09-27,581530,4913408,Main Chann. Bord.,2017,3,04,M,75,19.9,0.75,357,0.04,6.5,3,1,3,0,0,0,0,1,0,0,0,0
2017-09-27,582280,4915108,Backwater,2017,3,04,F,93,18.7,0.93,366,0.04,3.3,2,1,22,0,0,1,0,4,0,0,0,0
2017-09-27,582580,4914208,Backwater,2017,3,04,F,77,18.9,0.77,407,0.02,5,1,2,10,0,1,1,0,6,0,0,0,0
2017-09-27,716258,4677551,Main Chann. Bord.,2017,3,13,HS,42,22.9,2,443,0.66,6.8,2,NA,1,0,0,0,0,0,0,0,0,0
2017-09-27,716258,4677551,Main Chann. Bord.,2017,3,13,HL,42,22.9,2,443,0.66,6.8,2,NA,1,0,0,0,0,0,0,0,0,0
2017-09-27,717358,4676301,Main Chann. Bord.,2017,3,13,M,47,23.3,0.5,441,0.05,7.1,3,NA,1,0,0,0,2,0,0,0,0,12
2017-09-27,717508,4676251,Main Chann. Bord.,2017,3,13,HS,57,23.5,1.4,443,0.64,7,3,NA,0,2,0,0,0,0,0,0,1,0
2017-09-27,717508,4676251,Main Chann. Bord.,2017,3,13,HL,57,23.5,1.4,443,0.64,7,2,NA,0,2,0,0,0,0,0,0,1,0
2017-09-27,718008,4675883,Main Chann. Bord.,2017,3,13,HS,58,23.5,1.9,446,0.44,6.8,3,NA,1,2,0,0,0,0,0,0,0,0
2017-09-27,718008,4675883,Main Chann. Bord.,2017,3,13,HL,58,23.5,1.9,446,0.44,6.8,3,NA,1,2,0,0,0,0,0,0,0,0
2017-09-27,725158,4673401,Side Chann. Bord.,2017,3,13,HS,38,23.4,1,443,0.45,7.2,3,NA,0,1,0,0,0,0,0,0,0,0
2017-09-27,725158,4673401,Side Chann. Bord.,2017,3,13,HL,38,23.4,1,443,0.45,7.2,3,NA,0,1,0,0,0,0,0,0,0,0
2017-09-27,728008,4671851,Main Chann. Bord.,2017,3,13,M,51,23.1,0.6,458,0.15,7,3,NA,11,1,0,0,13,0,0,0,0,4
2017-10-02,531015,4940038,Tailwater,2017,3,04,M,35,17.5,0.55,401,0.06,7.3,3,NA,3,0,1,0,0,3,0,4,1,0
2017-10-02,531015,4940038,Tailwater,2017,3,04,F,35,17.5,0.8,401,0.08,7.3,3,NA,3,0,1,0,0,3,0,4,1,0
2017-10-02,531015,4940038,Tailwater,2017,3,04,HL,35,17.5,8,402,0.19,7.5,2,NA,3,0,1,0,0,3,0,4,1,0
2017-10-02,531015,4940038,Tailwater,2017,3,04,HS,35,17.5,6.8,402,0.19,7.5,2,NA,3,0,1,0,0,3,0,4,1,0
2017-10-02,531148,4939982,Tailwater,2017,3,04,M,37,18,0.5,409,0.1,7.1,4,NA,14,2,1,0,0,8,0,0,5,0
2017-10-02,531148,4939982,Tailwater,2017,3,04,F,37,18,1.5,409,0.1,7.1,4,NA,14,2,1,0,0,8,0,0,5,0
2017-10-02,531148,4939982,Tailwater,2017,3,04,HS,37,18,5.5,409,0.29,7.3,2,NA,14,2,1,0,0,8,0,0,5,0
2017-10-02,531148,4939982,Tailwater,2017,3,04,HL,37,18,6.5,409,0.29,7.3,2,NA,14,2,1,0,0,8,0,0,5,0
2017-10-02,535029,4937958,Main Chann. Bord.,2017,3,04,HL,36,17.5,3.2,402,0.69,7.1,3,NA,0,0,0,0,0,0,0,0,0,0
2017-10-02,535029,4937958,Main Chann. Bord.,2017,3,04,HS,36,17.5,3.2,402,0.69,7.1,3,NA,0,0,0,0,0,0,0,0,0,0
2017-10-02,535579,4937758,Side Chann. Bord.,2017,3,04,M,39,17.4,1.1,399,0.11,7,2,NA,1,0,0,0,0,0,0,0,0,0
2017-10-02,539129,4936908,Backwater,2017,3,04,M,39,17.3,0.6,409,0,7.5,1,1,2,0,0,0,1,3,0,0,0,0
2017-10-02,539779,4936408,Side Chann. Bord.,2017,3,04,HL,39,17.7,1.3,407,0.42,7.4,3,1,0,0,0,0,0,2,0,0,0,0
2017-10-02,539779,4936408,Side Chann. Bord.,2017,3,04,HS,39,17.7,1.3,407,0.42,7.4,3,1,0,0,0,0,0,2,0,0,0,0
2017-10-02,540229,4935208,Backwater,2017,3,04,F,50,18.1,0.9,411,0,7.4,1,1,8,3,2,1,0,6,1,1,0,0
2017-10-02,541779,4936508,Backwater,2017,3,04,M,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-10-02,541829,4936258,Backwater,2017,3,04,M,42,16.9,0.6,429,0,8.5,1,2,467,0,0,0,171,60,0,1,0,0
2017-10-02,542829,4935008,Side Chann. Bord.,2017,3,04,M,42,18,0.6,411,0.16,7.4,1,NA,1,0,1,0,1,18,0,1,0,1
2017-10-02,543429,4935008,Side Chann. Bord.,2017,3,04,M,41,17.9,0.55,409,0.1,7.2,1,1,3,0,0,0,3,3,0,0,1,15
2017-10-02,543479,4935058,Side Chann. Bord.,2017,3,04,HL,40,17.9,2.2,407,0.44,7.8,3,NA,0,1,0,0,0,2,1,0,1,0
2017-10-02,543479,4935058,Side Chann. Bord.,2017,3,04,HS,40,17.9,1.7,407,0.44,7.8,2,NA,0,1,0,0,0,2,1,0,1,0
2017-10-02,639555,4851162,Main Chann. Bord.,2017,3,08,HL,95,18.4,2.4,470,0.26,8.4,3,NA,5,0,0,0,0,0,0,0,0,0
2017-10-02,639555,4851162,Main Chann. Bord.,2017,3,08,HS,95,18.4,2.3,470,0.26,8.4,3,NA,5,0,0,0,0,0,0,0,0,0
2017-10-02,639655,4850462,Main Chann. Bord.,2017,3,08,HL,98,18.4,5.5,471,0.29,8.5,3,NA,2,1,0,0,0,1,1,0,0,0
2017-10-02,639655,4850462,Main Chann. Bord.,2017,3,08,HS,98,18.4,4.9,471,0.29,8.5,3,NA,2,1,0,0,0,1,1,0,0,0
2017-10-02,639805,4837712,Main Chann. Bord.,2017,3,08,HL,105,18.4,2.1,464,0.35,8.9,3,NA,0,0,0,0,0,0,2,0,1,0
2017-10-02,639805,4837712,Main Chann. Bord.,2017,3,08,HS,105,18.5,1.7,464,0.35,8.9,3,NA,0,0,0,0,0,0,2,0,1,0
2017-10-02,642455,4841762,Side Chann. Bord.,2017,3,08,HL,95,18.2,2.2,453,0.28,8.7,3,NA,0,0,0,0,0,0,0,0,0,0
2017-10-02,642455,4841762,Side Chann. Bord.,2017,3,08,HS,95,18.2,2.2,453,0.28,8.7,3,NA,0,0,0,0,0,0,0,0,0,0
2017-10-02,643105,4832462,Main Chann. Bord.,2017,3,08,HL,115,17.8,2.4,455,0.55,8.4,3,NA,0,1,0,0,0,0,0,0,0,0
2017-10-02,643105,4832462,Main Chann. Bord.,2017,3,08,HS,115,17.8,2.4,455,0.55,8.4,3,NA,0,1,0,0,0,0,0,0,0,0
2017-10-02,735458,4661351,Backwater,2017,3,13,D,33,18.9,0.8,463,0,7.7,1,NA,31,0,1,21,0,0,0,22,0,0
2017-10-02,735558,4658151,Main Chann. Bord.,2017,3,13,D,35,18.9,0.8,448,0.2,7.5,1,NA,3,0,10,24,164,0,0,4,0,4
2017-10-02,736508,4657551,Side Chann. Bord.,2017,3,13,D,35,18.9,0.9,439,0.22,7.5,1,NA,9,2,10,22,15,1,1,24,0,13
2017-10-03,639405,4842362,Backwater,2017,3,08,D,85,18.1,1,460,0,8.1,2,2,23,0,0,27,0,2,0,0,0,0
2017-10-03,640255,4840912,Backwater,2017,3,08,D,NA,NA,0.2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-10-03,640355,4842212,Side Chann. Bord.,2017,3,08,D,95,18.7,1.6,463,0.5,8.8,3,1,19,0,6,18,14,0,15,0,0,19
2017-10-03,640705,4841712,Backwater,2017,3,08,D,80,18.9,0.8,461,0.07,8.1,3,1,25,0,5,13,9,0,1,3,0,23
2017-10-03,641005,4841212,Backwater,2017,3,08,D,95,18.7,1.3,463,0.42,8.8,3,1,46,1,0,65,6,0,39,0,0,13
2017-10-04,733708,4648201,Impoundment,2017,3,13,D,70,18.6,0.7,487,0,3.2,1,2,0,0,0,6,0,0,0,0,0,0
2017-10-04,734958,4650701,Impoundment,2017,3,13,D,29,18.9,0.9,459,0.06,7.4,1,2,20,9,1,34,17,3,1,12,0,1
2017-10-04,735108,4652701,Backwater,2017,3,13,D,28,19.2,0.6,439,0.07,7.2,1,1,17,2,13,17,11,0,1,12,0,11
2017-10-04,735258,4652651,Backwater,2017,3,13,D,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-10-04,735758,4651201,Impoundment,2017,3,13,D,34,19.5,0.9,439,0.11,8.7,1,1,2,8,4,8,19,0,2,12,0,16
2017-10-04,738108,4651001,Impoundment,2017,3,13,D,38,19.3,0.8,446,0.21,7.5,3,2,3,1,3,46,74,0,1,20,0,14
2017-10-05,639306,4837856,Main Chann. Bord.,2017,3,08,D,88,17.7,2,459,0.52,8.7,3,NA,0,3,1,0,7,0,39,24,0,0
2017-10-05,639355,4838912,Main Chann. Bord.,2017,3,08,D,88,17.8,2,460,0.42,8.8,3,1,182,0,0,308,0,0,72,0,0,16
2017-10-05,639355,4839362,Main Chann. Bord.,2017,3,08,D,95,17.8,2,461,0.42,8.7,3,1,89,0,2,86,1,0,11,2,0,0
2017-10-05,640905,4828562,Impoundment,2017,3,08,D,93,17.1,1,479,0.19,6.2,3,2,6,2,30,3,9,0,3,0,0,0
2017-10-05,733208,4662001,Backwater,2017,3,13,D,41,19.5,0.8,445,0,7.5,1,1,68,7,3,14,3,0,1,76,0,0
2017-10-05,733258,4663351,Backwater,2017,3,13,D,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-10-05,734507,4661803,Main Chann. Bord.,2017,3,13,D,41,19.1,2.2,443,0.36,7.7,4,NA,0,0,0,0,0,0,1,11,0,0
2017-10-05,734908,4667451,Side Chann. Bord.,2017,3,13,D,40,19,1.9,444,0.58,7.7,4,NA,12,0,17,9,148,0,1,57,0,0
2017-10-09,635875,4858050,Tailwater,2017,3,08,M,90,16.6,1.1,418,0,7.6,3,2,379,0,0,0,2,0,0,0,0,0
2017-10-09,636300,4858400,Tailwater,2017,3,08,M,85,16.3,1.1,382,0.05,7.7,3,NA,45,0,0,0,0,0,0,0,0,0
2017-10-09,638755,4857362,Backwater,2017,3,08,M,95,16.7,1.2,338,0,7.7,2,NA,2,0,0,0,0,0,0,0,0,0
2017-10-09,638805,4853162,Side Chann. Bord.,2017,3,08,M,72,16.7,1.3,417,0.18,7.8,3,NA,330,0,0,1,0,0,0,0,0,0
2017-10-09,638955,4857162,Backwater,2017,3,08,M,87,16.2,1,328,0.03,6.2,2,2,24,0,0,0,0,0,0,0,0,0
2017-10-09,641455,4850012,Backwater,2017,3,08,M,90,17,1.1,405,0,7.3,2,1,7,0,0,0,0,0,0,0,0,0
2017-10-09,641555,4849612,Backwater,2017,3,08,M,95,17.2,1,407,0,6.5,3,1,76,0,0,0,0,0,0,0,0,0
2017-10-09,642105,4849012,Backwater,2017,3,08,F,80,17,1.3,395,0,7.4,3,1,60,4,2,0,0,12,1,0,0,0
2017-10-09,642505,4848512,Backwater,2017,3,08,M,92,17.4,1.3,416,0,7.5,3,NA,2,0,0,0,0,0,0,0,0,0
2017-10-11,639455,4841962,Backwater,2017,3,08,M,70,12.9,0.7,411,0,6.9,1,1,7,0,0,0,0,0,0,1,0,0
2017-10-11,639755,4842612,Backwater,2017,3,08,F,90,12.9,0.9,431,0,7.8,2,1,41,0,1,0,0,16,0,0,0,0
2017-10-11,640555,4844962,Main Chann. Bord.,2017,3,08,M,70,15,1,380,0.16,7.9,3,2,1,1,0,0,0,0,0,0,0,0
2017-10-11,640905,4840762,Side Chann. Bord.,2017,3,08,M,50,14.9,0.7,381,0.06,7.7,3,1,1025,0,0,3,1,0,0,0,0,0
2017-10-11,640955,4840612,Side Chann. Bord.,2017,3,08,M,80,14.8,0.8,381,0.2,7.7,3,2,300,0,0,0,0,1,0,0,0,0
2017-10-11,641105,4845262,Backwater,2017,3,08,F,75,14.8,1,367,0.08,7.5,3,1,10,1,1,0,0,0,0,0,0,0
2017-10-11,641155,4845212,Backwater,2017,3,08,F,105,14.2,1.1,381,0,6.1,2,1,3,0,0,0,0,6,0,3,0,0
2017-10-16,643355,4846112,Side Chann. Bord.,2017,3,08,D,70,12.8,2,346,0.52,8.2,3,NA,5,0,0,10,68,1,2,5,0,11
2017-10-16,643505,4844462,Side Chann. Bord.,2017,3,08,D,80,12.9,1.4,344,0.28,8.1,3,1,7,0,0,13,14,2,1,1,0,0
2017-10-16,643555,4845362,Backwater,2017,3,08,D,83,13,1,345,0.07,8,2,2,0,0,0,5,3,0,0,0,0,5
2017-10-16,643955,4843962,Side Chann. Bord.,2017,3,08,D,80,12.8,1.6,339,0.38,8,2,1,8,0,1,12,62,2,1,0,0,4
2017-10-17,642155,4827362,Impoundment,2017,3,08,F,75,12.5,1,400,0.13,8.7,3,1,5,1,4,13,0,3,2,2,1,0
2017-10-17,642505,4826862,Main Chann. Bord.,2017,3,08,M,70,13,0.7,402,0.16,7.9,3,2,367,1,1,7,0,1,0,1,0,0
2017-10-17,643255,4828212,Impoundment,2017,3,08,M,60,12.9,0.6,354,0,8.6,3,2,859,0,0,5,1,13,0,0,0,0
2017-10-17,643305,4839012,Impoundment,2017,3,08,F,70,13.1,0.7,354,0.17,8.8,3,1,9,0,0,0,0,0,2,0,0,0
2017-10-17,643355,4837762,Impoundment,2017,3,08,M,100,13,1,356,0.11,8.7,3,1,10,0,0,13,0,0,0,0,0,0
2017-10-17,643405,4830112,Impoundment,2017,3,08,M,70,12.8,0.7,355,0,8.2,3,NA,6453,0,0,13,0,0,0,0,0,0
2017-10-17,643455,4830012,Impoundment,2017,3,08,F,90,12.8,1,354,0.15,8.4,3,1,12,1,2,2,0,6,1,0,0,0
2017-10-17,643455,4839212,Impoundment,2017,3,08,M,90,12.9,1,354,0.09,7.7,3,1,0,0,0,0,1,0,0,0,0,0
2017-10-17,735308,4657501,Main Chann. Bord.,2017,3,13,D,30,13.7,1.6,380,0.24,7.9,2,NA,2,34,15,7,5,1,2,11,0,0
2017-10-17,735808,4656601,Main Chann. Bord.,2017,3,13,D,30,13.7,1.1,382,0.54,8.1,2,NA,2,5,6,3,2,0,0,10,0,2
2017-10-17,735908,4656151,Main Chann. Bord.,2017,3,13,D,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-10-17,736208,4656701,Main Chann. Bord.,2017,3,13,D,23,13.8,1.9,381,0.67,8,2,NA,5,7,3,6,4,1,1,10,2,2
2017-10-18,582380,4914858,Side Chann. Bord.,2017,3,04,D,108,13.6,2.4,163,0.29,7.3,4,1,0,1,0,12,24,0,1,0,0,0
2017-10-18,583980,4911458,Backwater,2017,3,04,D,90,13.2,0.92,297,NA,8.6,1,2,13,0,1,16,1,0,0,0,0,0
2017-10-18,584130,4912058,Backwater,2017,3,04,D,92,13.3,0.92,198,NA,7.4,2,1,17,0,0,6,20,1,0,0,0,1
2017-10-18,584430,4911508,Side Chann. Bord.,2017,3,04,D,62,12.8,0.62,279,0.25,8.5,3,1,35,0,0,7,15,0,0,0,0,1
2017-10-18,584980,4911858,Backwater,2017,3,04,D,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-10-18,585580,4909208,Backwater,2017,3,04,D,42,13.1,0.42,349,0,5.4,1,2,7,0,0,5,17,0,0,0,0,0
2017-10-18,585630,4910008,Backwater,2017,3,04,D,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
2017-10-19,581030,4912758,Backwater,2017,3,04,D,121,12.8,1.21,373,0.03,5,1,1,0,0,0,14,0,0,0,0,0,0
